Time,Va_B5,Vb_B5,Vc_B5,Ia_B5,Ib_B5,Ic_B5
0.628,0.655949515654282,0.293002750906709,-0.948952266557846,0.407065602949237,0.117807976024818,-0.524873578794681
0.6285,0.535731309216082,0.434342104566779,-0.970073413792467,0.344028256622105,0.200415043034187,-0.544443299494521
0.629,0.402292686934232,0.56500172115606,-0.967294408112412,0.272521432227029,0.278093527061749,-0.550614959148597
0.6295,0.258968261296695,0.681726294572595,-0.940694555903367,0.19429684193812,0.348922575141334,-0.543219416964316
0.63,0.109264140769376,0.781685674359482,-0.890949815174056,0.111298119203521,0.411156682728827,-0.522454801845083
0.6305,-0.0431454141520478,0.862386372986043,-0.81924095888921,0.0255501479142961,0.46327383765774,-0.488823985514793
0.631,-0.19446576984839,0.921848710487788,-0.727382940703269,-0.0608231206084054,0.50397567495296,-0.443152554318747
0.6315,-0.341025456446807,0.958628597773998,-0.617603141398137,-0.145696162105876,0.532273599354137,-0.386577437254523
0.632,-0.47917052796448,0.971781142946621,-0.492610615058416,-0.226989546059146,0.547464134015015,-0.320474587994045
0.6325,-0.605517031570148,0.96102491465678,-0.355507883166365,-0.302683740863744,0.549170354362292,-0.246486613567697
0.633,-0.71697066598633,0.926596304109909,-0.209625638204807,-0.370932865123359,0.537361458455597,-0.166428593430661
0.6335,-0.810742955485455,0.869346192324253,-0.0586032369195121,-0.430045543437637,0.512313275150779,-0.0822677318384137
0.634,-0.884578349529711,0.790707510751494,0.0938708387000029,-0.478565655369951,0.474655192218592,0.00391046300232419
0.6345,-0.936617659961137,0.692576581911197,0.244041077976145,-0.51531014442117,0.425309256848803,0.090000887403239
0.635,-0.96559182099426,0.577410230591316,0.388181590335384,-0.539356271765279,0.365486307311005,0.173869964269216
0.6355,-0.970808603759739,0.448019575330345,0.522789028369742,-0.550128904989439,0.296671264530859,0.253457640262147
0.636,-0.952093655375221,0.307589629647043,0.6445040256779,-0.54735366312952,0.220543901200506,0.326809761726047
0.6365,-0.90995966196104,0.159604308822172,0.750355353099196,-0.53109655012442,0.138990261302934,0.39210628861698
0.637,-0.845407250351724,0.00766711433496126,0.837740135988675,-0.501770619085582,0.0540147042981395,0.447755914586434
0.6375,-0.760033013688408,-0.144442460211887,0.904475473884489,-0.460080036908152,-0.0322958537637494,0.492375890479337
0.638,-0.655964419228066,-0.292999740340756,0.948964159565686,-0.407067205278781,-0.117803752448672,0.524870957548079
0.6385,-0.535716809952267,-0.434351744034195,0.970068553996067,-0.344030101937946,-0.200417791048133,0.544447892824311
0.639,-0.402300935755738,-0.564989397397024,0.967290333174873,-0.272516912824491,-0.278093350864665,0.550610263548974
0.6395,-0.258969538425408,-0.681736307862374,0.940705846321861,-0.194302189499146,-0.348920130118531,0.543222319502536
0.64,-0.109253932807657,-0.781681992351804,0.890935925204666,-0.111294107965836,-0.411160740440947,0.522454848319518
0.6405,0.0431304687967771,-0.862382291249797,0.819251822508233,-0.0255512157482679,-0.463269817914548,0.488821033605575
0.641,0.194479382776224,-0.921858843690736,0.727379460978375,0.0608208390197069,-0.503978035282578,0.443157196237063
0.6415,0.341018657273493,-0.958616552670923,0.617597895468377,0.145700844403504,-0.53227383676243,0.386572992365186
0.642,0.479167827427397,-0.971790224014908,0.492622396663792,0.226984372337351,-0.547461416492764,0.320477044193589
0.6425,0.605528062123121,-0.961022436334195,0.355494374290807,0.302687314520484,-0.54917443473903,0.246487120287697
0.643,0.716955826176851,-0.926591235659829,0.2096354095642,0.37093231988758,-0.537357672961147,0.166425353171989
0.6435,0.810755585180665,-0.869356699015236,0.0586011139152869,0.430042865740126,-0.512315240934813,0.0822723753199578
0.644,0.884573006684105,-0.790695850416027,-0.0938771561898578,0.47857044854803,-0.474655823950342,-0.00391462444865311
0.6445,0.93661362193767,-0.69258468198624,-0.244028939877636,0.51530518742513,-0.425306304356904,-0.0899988828990963
0.645,0.965603531719235,-0.577408928790156,-0.388194602861525,0.539359391241739,-0.365490369798029,-0.173869021258652
0.6455,0.970794009492191,-0.448013610674958,-0.522780398757579,0.550128866145905,-0.296667740440971,-0.253461125508503
0.646,0.952105220956005,-0.307600393313516,-0.644504827592206,0.547350631618666,-0.220545469622845,-0.326805161792852
0.6465,0.909955765799365,-0.159593129221078,-0.750362636538617,0.531101403036711,-0.138991264852686,-0.392110137979519
0.647,0.845401969523465,-0.00767419568836965,-0.837727773807013,0.501765918049023,-0.0540115553224893,-0.447754362525525
0.6475,0.760045263822104,0.144442620633807,-0.904487884440103,0.460082690700122,0.0322918478824301,-0.49237453838999
0.648,0.655950200913016,0.293006507268814,-0.948956708178689,0.407067652168493,0.117806991841104,-0.524874643830222
0.6485,0.535727243211456,0.434340838425993,-0.970068081647056,0.34402676076983,0.200416618645446,-0.544443379253507
0.649,0.40229846517129,0.565000006779159,-0.967298471972565,0.272521775906483,0.278092000648016,-0.550613776414319
0.6495,0.258963116677196,0.681730272568002,-0.940693389279276,0.194297779343722,0.348923436979352,-0.543221216207933
0.65,0.109266580953333,0.781681057262144,-0.890947638260678,0.11129628969722,0.411156827585488,-0.522453117195442
0.6505,-0.0431441878684559,0.862389760689781,-0.819245572876539,0.0255521239320463,0.463272752978937,-0.488824876853742
0.651,-0.194470136743857,0.921847908413343,-0.727377771733354,-0.0608244447045364,0.503977253960921,-0.443152809230577
0.6515,-0.341019737706944,0.95862651285667,-0.61760677522067,-0.145696018670406,0.532272167248364,-0.386576148584219
0.652,-0.479175279718539,0.971785249165117,-0.492609969522856,-0.226988460857774,0.547464842618143,-0.320476381798544
0.6525,-0.605515155503829,0.961020460575434,-0.355505305151338,-0.302685606555031,0.549170649091903,-0.246485042606022
0.653,-0.716968934080035,0.926599306517912,-0.209630372519101,-0.370930978256771,0.537360287766059,-0.166429309607711
0.6535,-0.810747566149008,0.869345840591193,-0.0585982745228985,-0.43004668999027,0.512314842061835,-0.0822681521968366
0.654,-0.884572744235755,0.790705091923838,0.0938676522337001,-0.478565705502124,0.474653864623436,0.00391184072965294
0.6545,-0.93662199037216,0.692580772444765,0.244041217853599,-0.515308927927732,0.425309811536402,0.0899991162222011
0.655,-0.965590501854312,0.57740597392792,0.388184527858836,-0.539358153961168,0.36548674277912,0.173871410996989
0.6555,-0.97080640444379,0.448022179882409,0.522784224501729,-0.550127122090305,0.296670022947922,0.253457098945951
0.656,-0.952098456484027,0.307589714419076,0.64450874201467,-0.547354628271219,0.220545441211221,0.32680918685703
0.6565,-0.909954218055118,0.159601591598096,0.750352626417348,-0.53109678521668,0.13898904667171,0.392107738340464
0.657,-0.845411134950613,0.00767134526417731,0.83773978965835,-0.501769288716293,0.0540151062434385,0.447754182271845
0.6575,-0.760032242755422,-0.144446484874386,0.904478727614002,-0.460081916614725,-0.0322952876713426,0.492377204093505
0.658,-0.655961791773962,-0.292997543901097,0.94895933567192,-0.40706553921331,-0.117805050062892,0.524870589096827
0.6585,-0.53572174682652,-0.434351241762861,0.970072988598986,-0.344030883972816,-0.200416291602261,0.544447175413309
0.659,-0.402295700872369,-0.564992372846325,0.967288073740808,-0.272517322922266,-0.278094445455511,0.550611768237595
0.6595,-0.258972956902537,-0.681732080395323,0.940705037331939,-0.194300762740742,-0.348919878616157,0.543220641241758
0.66,-0.109253694386746,-0.781685755962167,0.890939450394116,-0.111295967183358,-0.411160054487808,0.522456021583901
0.6605,0.0431334797578876,-0.862380505934009,0.819247026231335,-0.0255496778517511,-0.463271156653662,0.488820834448172
0.661,0.194474364413572,-0.921857946915672,0.727383582565966,0.0608202402288047,-0.503976589392441,0.443156349137828
0.6615,0.341023641678775,-0.958619747382669,0.617596105774841,0.145700270419597,-0.532274805557127,0.38657453514379
0.662,0.47916488764173,-0.971786039580773,0.492621152015321,0.226985877621859,-0.547461311620355,0.320475434036672
0.6625,0.605527788245845,-0.961025913751756,0.355498125585643,0.302685493102399,-0.54917364066169,0.246488147628441
0.663,0.716959176360191,-0.926589862494053,0.209630686215084,0.37093371992822,-0.537359038057021,0.166425318227223
0.6635,0.810750536243616,-0.869355431617416,0.0586048954545148,0.430042448364472,-0.512313860363561,0.0822714121243601
0.664,0.8845777028639,-0.79069922463268,-0.0938784781530011,0.478569723143379,-0.474656662872449,-0.00391306012189478
0.6645,0.936611170406624,-0.692580580200038,-0.24403059013279,0.515306753335355,-0.425306341006902,-0.0900004121593234
0.665,0.965602768448225,-0.577412097151772,-0.388190671228896,0.539357623660901,-0.365489479715465,-0.173868143760377
0.6655,0.970797652377439,-0.448012646003911,-0.522785006313874,0.550130120558437,-0.29666911766414,-0.253461002697866
0.666,0.95210019256261,-0.307598783768467,-0.644501408743861,0.547350392171082,-0.220544165024815,-0.326806226943298
0.6665,0.909960139362794,-0.159596641983026,-0.750363497340098,0.5311005394426,-0.138991971073176,-0.392108568164917
0.667,0.845400009655239,-0.00767021281559307,-0.837729796811562,0.501767526973926,-0.054011727370467,-0.44775579940245
0.6675,0.760044039674351,0.144439778434236,-0.90448381809278,0.460080991865848,0.0322928213764079,-0.492373813049693
0.668,0.655954088466307,0.293007071618229,-0.948961160081397,0.407068754738035,0.117805616422533,-0.524874370981194
0.6685,0.53572228298491,0.434342760590149,-0.970065043584665,0.344026694279654,0.200417837686989,-0.544444531804873
0.669,0.402302487852873,0.564996394486611,-0.967298882361599,0.272520788228111,0.278091428483228,-0.550612216571159
0.6695,0.258961646723059,0.681734103267261,-0.940695750024398,0.194299413822732,0.348923136878098,-0.543222550585689
0.67,0.109264926478266,0.781678555646758,-0.890943482170226,0.111294673297398,0.411157871537657,-0.522452544747789
0.6705,-0.0431401027564358,0.862389935088465,-0.819249832387243,0.0255530702707973,0.463271392614235,-0.488824462827791
0.671,-0.194474983761229,0.921850111904187,-0.727375128206824,-0.0608243448214726,0.503978379232039,-0.443154034384759
0.6715,-0.341016090867126,0.958622840617937,-0.617606749821757,-0.145697115677236,0.532271729097177,-0.386574613426202
0.672,-0.479176265147329,0.971788896194677,-0.492612631123627,-0.226986817704548,0.547464422647145,-0.320477604980772
0.6725,-0.605517206554596,0.961018309860917,-0.355501103386054,-0.302687128318264,0.549171750524134,-0.24648462227502
0.673,-0.716964699707364,0.926599105882994,-0.209634406256854,-0.370930190835893,0.537358954997832,-0.166428764260362
0.6735,-0.810752257101942,0.869348291850654,-0.0585960348294262,-0.430046431550799,0.51231586649428,-0.0822694350687522
0.674,-0.884569493042099,0.790701397865519,0.0938680950983629,-0.478566896728536,0.47465355924614,0.00391333733336134
0.6745,-0.936622502274566,0.692584208514944,0.244038293685826,-0.515307292384206,0.425309280713923,0.0899980115011543
0.675,-0.965592912752591,0.577404180012866,0.388188732672168,-0.539359570202461,0.365487888589752,0.17387168142765
0.6755,-0.970802067950226,0.448021621607588,0.522780446282985,-0.550126494695511,0.296668729610421,0.253457764888658
0.676,-0.952102952817897,0.307592379890133,0.644510572877483,-0.547354220342492,0.220546359036464,0.32680786110306
0.6765,-0.909951377352715,0.159597912117275,0.750353465195769,-0.531098055165501,0.138988871493809,0.392109183467185
0.677,-0.84541118777589,0.00767454562387587,0.837736642123931,-0.501767676370614,0.0540144743468195,0.447753201822785
0.6775,-0.760034975674782,-0.144447918910443,0.904482894569419,-0.460083217971359,-0.0322941104293679,0.492377328208164
0.678,-0.655957399232948,-0.292998439837795,0.948955839067604,-0.40706507126447,-0.117806293097769,0.524871364182865
0.6785,-0.535726012746203,-0.434348397012485,0.970074409768294,-0.34403033672876,-0.200415484842637,0.544445821409628
0.679,-0.402293281630216,-0.56499600225763,0.96728928390996,-0.272518656030996,-0.278094494112685,0.550613150003501
0.6795,-0.258972569013551,-0.681729137182414,0.940701706230042,-0.194299188232135,-0.348920601313476,0.54321978943047
0.68,-0.109256709219801,-0.781686831355333,0.890943540620336,-0.111297145808907,-0.411158858510988,0.52245600423263
0.6805,0.0431378830707854,-0.862381716511644,0.819243833496072,-0.0255493673073507,-0.463272339394326,0.488821706644435
0.681,0.194470360796227,-0.921854957969812,0.727384597237451,0.0608209157500193,-0.503975896962712,0.443154981186885
0.6815,0.341025633725431,-0.958623293864089,0.617597660209605,0.145698889682511,-0.532274732442925,0.386575842766676
0.682,0.47916569395191,-0.971783371120932,0.492617677245301,0.226987400564972,-0.547462114329826,0.320474713803029
0.6825,0.605524532391049,-0.961026634917967,0.35550210260665,0.302684443591923,-0.54917243835784,0.246487994835067
0.683,0.716963547575733,-0.926591363224229,0.209627815729719,0.370933876564723,-0.537360151518659,0.166426275052359
0.6835,0.810746822677126,-0.869352333195999,0.0586055105995879,0.430043240277049,-0.512313284225254,0.0822700440734758
0.684,0.884579266002193,-0.790702657164515,-0.0938766087594587,0.478568310168394,-0.47465647376329,-0.00391183625606867
0.6845,0.93661237027425,-0.692578201273687,-0.244034168926768,0.515308212075108,-0.425307212628796,-0.0900009992771824
0.685,0.965599312959182,-0.577412471575414,-0.388186841316212,0.539356708076709,-0.365488282984747,-0.173868424906903
0.6855,0.970801950312515,-0.448014410225277,-0.522787540027585,0.550130128159193,-0.296670153936225,-0.253459974026536
0.686,0.952096793316331,-0.30759561070805,-0.644501182558001,0.547351287981135,-0.22054370595601,-0.326807581822157
0.6865,0.909961276070158,-0.159599931860514,-0.750361344169974,0.531099109245382,-0.138991672581003,-0.392107436459872
0.687,0.845401575012328,-0.00766813438720409,-0.837733440597039,0.50176891003457,-0.0540126566153313,-0.44775625321823
0.6875,0.760040426556964,0.144439739806348,-0.904480166347505,0.46008021355417,0.0322940011497983,-0.492374214511405
0.688,0.6559582744029,0.293005072000293,-0.948963346400054,0.407068619375429,0.117804664218711,-0.524873283414765
0.6885,0.535719217863137,0.434345974569288,-0.970065192442032,0.344027681009129,0.200418180066558,-0.544445860913918
0.689,0.402303204947215,0.564993273072432,-0.967296478041761,0.27251935540515,0.278091828925826,-0.550611184190795
0.6895,0.258963547239762,0.681735873507525,-0.940699420781365,0.19430071090124,0.348922161428747,-0.543222872214846
0.69,0.10926119713786,0.781678839447384,-0.890940036630446,0.111294034132677,0.411159023604276,-0.522453057649688
0.6905,-0.04313606462566,0.862387729047956,-0.81925166447751,0.0255527991880435,0.463270530223113,-0.488823329353914
0.691,-0.194477698839844,0.921853333928954,-0.727375635152976,-0.060823280524109,0.50397860644888,-0.443155325898963
0.6915,-0.341015783137331,0.95861991112905,-0.617604128062665,-0.145698537116596,0.532272223382395,-0.38657368627206
0.692,-0.479174061653316,0.971790353701084,-0.492616292124047,-0.226985615616639,0.547463412354012,-0.320477796775548
0.6925,-0.605521011088054,0.961018899956696,-0.355497888948375,-0.302687627910207,0.549172864871161,-0.246485237030104
0.693,-0.716960842588838,0.926596723514047,-0.209635881006433,-0.370930589392502,0.537358187066386,-0.166427597772307
0.6935,-0.810754610200024,0.869351490237781,-0.0585968801184724,-0.430045303205249,0.512315981097476,-0.0822706780174979
0.694,-0.884569580650264,0.790698680714476,0.0938708998575701,-0.478568293479647,0.474654138707652,0.00391415462296097
0.6945,-0.936620029859099,0.692585352235906,0.244034677549397,-0.515306193018266,0.425308246820849,0.0899979460282881
0.695,-0.965596752405506,0.577405057935885,0.388191694402065,-0.53935993113904,0.365488955956387,0.173870974997595
0.6955,-0.970798421681675,0.448019093241278,0.522779328380744,-0.550127011592718,0.296668059686956,0.253458951709331
0.696,-0.952104936219564,0.307595524721717,0.644509411447566,-0.547353041549452,0.220546364579836,0.326806676766648
0.6965,-0.909951843055468,0.1595954248322,0.750356418183596,-0.531099414689635,0.138989526973183,0.392109887511945
0.697,-0.845408481459582,0.00767537736776915,0.837733104063728,-0.501766686144371,0.0540134278655471,0.447753258077815
0.6975,-0.760038811857563,-0.144446773479367,0.904485585321123,-0.460083442497213,-0.0322930984456778,0.492376540750329
0.698,-0.655953990448279,-0.293001083648562,0.948955074093703,-0.407065696579231,-0.117806862583055,0.524872558982912
0.6985,-0.535727622420255,-0.434345334113611,0.970072956543473,-0.34402912101348,-0.200415583894836,0.544444704746547
0.699,-0.402294105348454,-0.564998244974607,0.967292350345175,-0.272519966689708,-0.27809377211264,0.550613738662167
0.6995,-0.258969664741188,-0.681728612563991,0.940698277339257,-0.19429831222345,-0.348921649721326,0.543219961829636
0.7,-0.109260504773512,-0.781685440688661,0.890945945507376,-0.11129723739342,-0.411157909431947,0.522455146738102
0.7005,0.0431410310697916,-0.862384445273525,0.819243414258948,-0.0255500904950295,-0.463272807067121,0.488822897504909
0.701,0.194469124965331,-0.92185200329826,0.727382878396796,0.0608221550754028,-0.503976095328837,0.443153940227626
0.7015,0.341024474887467,-0.958625280468437,0.617600805651915,0.145697638580207,-0.532273953678597,0.386576315104651
0.702,0.479168759768613,-0.971783145952334,0.492614386259998,0.226988158578528,-0.547463154407616,0.320474995867263
0.7025,0.605520812559314,-0.961025022619103,0.355504210139521,0.302684480341025,-0.549171558792199,0.246487078520325
0.703,0.716966415128483,-0.926594147032856,0.209627731985597,0.370933066571767,-0.537360517058223,0.166427450584879
0.7035,0.810745957172863,-0.869349510896503,0.0586035538043558,0.430044490206652,-0.512313575863149,0.0822690857817689
0.704,0.884577797106585,-0.790704378942876,-0.0938734180854906,0.478567128297354,-0.474655648142859,-0.00391148000545982
0.7045,0.93661556128196,-0.692578265415672,-0.244037295792492,0.515308849628049,-0.425308234635669,-0.0900006148232514
0.705,0.965595701781538,-0.577410662437064,-0.388185039276919,0.539356867484221,-0.365487478579807,-0.173869388719355
0.7055,0.970804521159467,-0.448017219750759,-0.522787301349055,0.550129242813506,-0.29667041802769,-0.253458824589384
0.706,0.952096291265284,-0.307592942737586,-0.644503348477416,0.547352535956178,-0.220544084180003,-0.326808451573207
0.7065,0.909959524196447,-0.159601383067746,-0.750358141089029,0.531098005197561,-0.138990810045703,-0.392107194947353
0.707,0.845404855023748,-0.00766847519138691,-0.837736379804276,0.501769425930377,-0.0540136513882365,-0.447755774341131
0.7075,0.760036954611005,0.144441720039489,-0.904478674634687,0.460080489001553,0.0322947256983609,-0.492375214507352
0.708,0.655960535898001,0.293002265067883,-0.948962800962746,0.407067670377961,0.117804499943522,-0.524872170142109
0.7085,0.535719069039001,0.4343484687714,-0.970067537820008,0.344028915006108,0.200417722508002,-0.544446637352341
0.709,0.402301198836544,0.564992095275027,-0.967293294133686,0.272518336672943,0.278092718477453,-0.550611055010215
0.7095,0.258966880774443,0.681735270782889,-0.940702151591409,0.194301105166842,0.348921202416088,-0.543222307467789
0.71,0.10925789228784,0.781680964535121,-0.890938856868163,0.111294418144833,0.411159664574022,-0.522454082631589
0.7105,-0.0431341215886355,0.862384951799431,-0.81925083026601,0.0255517983827978,0.463270463221837,-0.488822261547393
0.711,-0.19447750758898,0.92185563734051,-0.727378129815396,-0.0608220718993776,0.503978077281143,-0.443156005355957
0.7115,-0.341018013548493,0.95861900689407,-0.617600993416523,-0.14569946418438,0.532273130204872,-0.386573666026753
0.712,-0.479170709129107,0.971789505724761,-0.492618796671932,-0.226985341766906,0.547462496919293,-0.320477155190563
0.7125,-0.605524123673895,0.961021143264859,-0.355497019670697,-0.302687143553978,0.549173419506912,-0.246486276022084
0.713,-0.716959223714773,0.926594001698506,-0.209634778064957,-0.370931630155725,0.537358213964459,-0.166426583907156
0.7135,-0.810754094797915,0.8693535884039,-0.0585994936866999,-0.430044130621843,0.512315388413201,-0.0822712579166292
0.714,-0.884572004413532,0.790698047461241,0.0938739568740725,-0.478569123686359,0.474655053292144,0.00391407024518
0.7145,-0.93661669168215,0.692584277417278,0.244032414191077,-0.51530603725902,0.425307382041891,0.0899986550480004
0.715,-0.965599650494564,0.57740739281033,0.388192257616678,-0.539359355286496,0.365489422448178,0.173869932653259
0.7155,-0.970797129225123,0.448016450935228,0.522780678230241,-0.550128080565899,0.296668176338074,0.253459904031393
0.716,-0.952104115107908,0.3075974058132,0.644506709244426,-0.547351914891818,0.220545716759155,0.326806197929695
0.7165,-0.909954428665107,0.159595057491654,0.750359371133782,-0.531100143988645,0.138990440124267,0.392109703659872
0.717,-0.845405189385133,0.00767409549184257,0.837731093865207,-0.501766645098863,0.0540126200341218,0.447754024863732
0.7175,-0.760041476236954,-0.14444437345499,0.904485849676138,-0.460082784523541,-0.0322927209718747,0.492375505302854
0.718,-0.655953023446542,-0.293003624097272,0.948956647540676,-0.407066782223723,-0.117806661027706,0.524873443072055
0.7185,-0.535726516188785,-0.434343679385592,0.970070195583983,-0.34402804930852,-0.200416278286449,0.5444443274332
0.719,-0.402296821039741,-0.564998353830479,0.967295174892334,-0.272520592186216,-0.278092869190332,0.550613461236367
0.7195,-0.258966448807484,-0.681730080480547,0.940696529322109,-0.194298381540003,-0.348922395128561,0.543220776553423
0.72,-0.109262919247864,-0.781683001515259,0.890945920808326,-0.11129650707883,-0.411157620953741,0.522454127945305
0.7205,0.0431416766996848,-0.862386863429944,0.819245186785474,-0.0255511815929317,-0.463272526074284,0.488823707609974
0.721,0.194470493769001,-0.921850581599504,0.727380087894368,0.0608231637083452,-0.503976827629946,0.443153663895792
0.7215,0.341021660861356,-0.958625140504279,0.61760347971387,0.145697118658102,-0.532273069320718,0.386575950668877
0.722,0.479171871516633,-0.971784777966671,0.492612906526316,0.226987984137864,-0.547463832741981,0.320475848642293
0.7225,0.605518661048424,-0.961022569559426,0.355503908590735,0.302685272919434,-0.549171358425192,0.246486085574908
0.723,0.71696674644354,-0.926596424521893,0.209629678159576,0.370931980830773,-0.537360162642555,0.166428181910204
0.7235,0.810747564405179,-0.869348326371686,0.0586007620472214,0.430045428592791,-0.512314337399686,0.0822689089321659
0.724,0.884574916092988,-0.79070400179781,-0.0938709142169597,0.478566714623417,-0.474654790159489,-0.00391192431489238
0.7245,0.936618542987896,-0.69258003892082,-0.244038503993281,0.515308576107803,-0.425308842095089,-0.0899997338435846
0.725,0.965593823223365,-0.577408219862745,-0.388185603293064,0.539357712060029,-0.365487364618919,-0.173870347256051
0.7255,0.970804547938421,-0.448019340287199,-0.522785207591569,0.550128172738996,-0.296669996665962,-0.253458175876602
0.726,0.952098111478758,-0.307591997070931,-0.644506114357545,0.547353397902524,-0.220544866356765,-0.326808531342791
0.7265,0.909956606919535,-0.159600782222549,-0.750355824657315,0.531097697385391,-0.13898998566595,-0.392107711514935
0.727,0.845407683132876,-0.00767036711324189,-0.83773731599155,0.501769060084162,-0.0540141850138897,-0.447754874869264
0.7275,0.760035355936522,0.144444128862488,-0.904479484783204,0.460081375232026,0.0322947557226235,-0.492376130762087
0.728,0.655960270494317,0.293000315548505,-0.948960586039682,0.407066625699819,0.117804981394464,-0.524871606914909
0.7285,0.53572107574909,0.434349176307535,-0.970070252066231,0.344029695315395,0.200416928132546,-0.544446623286173
0.729,0.402298275097662,0.564992904728744,-0.96729117984852,0.272518133328015,0.278093502646893,-0.550611635834728
0.7295,0.258969534222151,0.681733283687475,-0.940702817943704,0.194300654363856,0.348920744744994,-0.543221398993709
0.73,0.109256577407343,0.781683317651279,-0.890939895103824,0.111295335709115,0.411159613845143,-0.522454949466993
0.7305,-0.0431346645060958,0.862383185126327,-0.819248520675445,0.0255507881841081,0.463270997603792,-0.488821785730659
0.731,-0.194475341555478,0.921856109729784,-0.727380768238172,-0.0608213774173573,0.503977278917529,-0.443155901474364
0.7315,-0.34102091513259,0.95862000848089,-0.617599093419246,-0.145699565414347,0.532273868222878,-0.386574302814791
0.732,-0.479168248852105,0.971787446669293,-0.492619197893467,-0.226985869636642,0.547462116497174,-0.320476246898708
0.7325,-0.60552515374259,0.961023420145796,-0.35549826648294,-0.302686204852984,0.549173291859529,-0.246487087075695
0.733,-0.716960027401457,0.926592427447927,-0.209632400127694,-0.370932597504366,0.537358793904146,-0.166426196498203
0.7335,-0.810751797047822,0.869353830799062,-0.0586020338319543,-0.430043525150047,0.51231459396939,-0.0822710689446142
0.734,-0.884574856605958,0.790699223504451,0.0938756330232898,-0.478569126045938,0.47465573991045,0.00391338598645312
0.7345,-0.936614440449979,0.692582169358286,0.244032271017898,-0.515306633886481,0.42530707936223,0.0899995543551215
0.735,-0.96560039755256,0.57740957453008,0.388190822954924,-0.53935840542795,0.365489222303289,0.173869182939602
0.7355,-0.97079817508365,0.448015076403782,0.522783098620215,-0.550128997454928,0.296668794324554,0.253460202933942
0.736,-0.952101713383891,0.307597425386622,0.644504287946988,-0.547351400619838,0.220544933779527,0.326806466637343
0.7365,-0.909957205850055,0.159596389368012,0.750360816442372,-0.531100051546607,0.138991070809767,0.392108980532334
0.737,-0.84540316037383,0.00767196089708897,0.837731199448656,-0.501767301850821,0.054012394814807,0.447754906835005
0.7375,-0.760041944753693,-0.144442304117173,0.904484248855059,-0.460081833183293,-0.032292988671535,0.492374821662265
0.738,-0.655954291314721,-0.293004793838194,0.948959085149777,-0.407067641847797,-0.117806012563815,0.524873654232238
0.7385,-0.535724038083453,-0.434343873608044,0.970067911701103,-0.344027627449472,-0.200417042682155,0.544444669969858
0.739,-0.402299499384542,-0.564996885488617,0.967296384895274,-0.272520409763705,-0.278092298239316,0.55061270786284
0.7395,-0.258964652505884,-0.681732219802462,0.940696872342425,-0.194299089557476,-0.348922543909291,0.543221633351626
0.74,-0.109263116202196,-0.781681059985333,0.890944176232731,-0.111295563545377,-0.41115795081596,0.522453514274071
0.7405,0.0431402083093619,-0.862387825510854,0.819247617256706,-0.0255519779847939,-0.46327185468367,0.488823832611223
0.741,0.194473021051853,-0.921850978879484,0.727377957891497,0.060823492887596,-0.50397756679668,0.443154073883276
0.7415,0.341019103248853,-0.958623555591929,0.617604452414023,0.145697385567903,-0.532272561170279,0.386575175608637
0.742,0.479173427318607,-0.971786901070883,0.492613473828556,0.226987233843733,-0.547463906804254,0.320476672998696
0.7425,0.605518726321618,-0.961020769374255,0.35550204313237,0.302686199817262,-0.549171744677557,0.246485544929445
0.743,0.71696510007641,-0.926597178209183,0.209632078213997,0.370931252779164,-0.537359475786854,0.166428223106112
0.7435,0.810750114318934,-0.869348914453455,0.0585988002152343,0.430045665734912,-0.512315045211617,0.0822693796019765
0.744,0.884572499018657,-0.790702320507897,-0.0938701784325419,0.47856705993457,-0.474654347139116,-0.00391271264641912
0.7445,0.936619853155625,-0.692582125887455,-0.244037727194373,0.515307792564866,-0.425308843813552,-0.0899989485821844
0.745,0.965594139240472,-0.577406572635969,-0.388187566536946,0.539358614019927,-0.365487801180656,-0.173870812654212
0.7455,0.970802746925654,-0.448019886891327,-0.522782859974674,0.550127517260698,-0.296669301647339,-0.253458215416926
0.746,0.952100658354477,-0.307592762354335,-0.64450789594986,0.547353544517136,-0.22054553724658,-0.326808007067588
0.7465,0.90995434801452,-0.159599024855014,-0.750355323119835,0.531098114503322,-0.138989609376851,-0.392108504921965
0.747,0.845408745121253,-0.00767239919148817,-0.83773634590168,0.501768252268398,-0.0540141173659331,-0.447754134701455
0.7475,0.760035909254232,0.144445613483904,-0.904481522722328,0.460082244537885,0.032294275167887,-0.492376519513209
0.748,0.655958338709091,0.292999972755132,-0.948958311461083,0.407066046148839,0.117805677496864,-0.524871723466329
0.7485,0.535723595005835,0.434348248582821,-0.970071843598261,0.344029753727011,0.200416299144287,-0.544446052709529
0.749,0.402296189725353,0.564994717979626,-0.967290907727093,0.272518615235124,0.278093811316493,-0.550612426411436
0.7495,0.258970348005576,0.681731323933033,-0.940701671972687,0.194299831115377,0.348920878232223,-0.54322070923246
0.75,0.109257352834669,0.78168463199963,-0.890941984879502,0.111296165280249,0.411159095779724,-0.522455260972708
0.7505,-0.0431367029146978,0.862383041033942,-0.819246338174458,0.0255502870395493,0.463271687992902,-0.488821974975209
0.751,-0.194472873207343,0.921855035282691,-0.727382162139213,-0.0608214041245975,0.503976696197477,-0.443155292047071
0.7515,-0.341022813928901,0.958621857716038,-0.617599043858083,-0.145699026074251,0.532274109078011,-0.386575083010021
0.752,-0.479167680895434,0.971785575255399,-0.492617894436244,-0.226986699693673,0.54746231180362,-0.320475612148123
